,CrippenLogP,nHBAcc,nHBDon,naAromAtom,C1SP3,C1SP2,VE1_DzZ,maxdssC,hmin,hmax,ZMIC1,ZMIC2,ZMIC3,ZMIC4,ZMIC5,ATSC0c,ATSC1c,ATSC2c,ATSC3c,ATSC4c,ATSC5c,ATSC0m,ATSC1m,ATSC2m,ATSC3m,ATSC4m,ATSC5m,ETA_dAlpha_A,ETA_Shape_Y,ETA_BetaP_s,ETA_Beta_ns_d
DTXSID5024059,4.948440000000002,2,2,12,2,0,6.106226635438361e-16,0.0,0.2140819869614512,0.4752241591080877,38.7353374935096,31.4338343733774,30.216917186688697,30.2169171866887,30.216917186688697,0.2871831099203092,-0.1938028760284527,0.0560615655568462,0.047665207934313,-0.1196041969509121,0.0637264167576751,1019.9220779999991,-16.01053943750074,324.4713848749993,-410.96966787500105,-821.4775100000015,531.6180132500006,0.0,0.38462,0.5625,1.0
DTXSID2026789,0.1396899999999999,3,0,0,2,0,0.205552353315093,0.0,0.3680555555555556,0.8038194444444444,18.84502475293443,16.243276924481336,16.243276924481332,17.8129135873808,16.592284337256253,0.4140214360792008,-0.3607531425652055,0.2176782331936259,-0.0306879135778091,-0.0155385314162979,-0.0177093636739135,549.3519540000001,33.16420800000023,173.45946400000017,-209.07600699999995,-104.94553200000018,-167.27811,0.0,0.33333,0.67857,0.0
DTXSID3037541,3.59589,4,0,0,2,0,0.0777894468548922,1.8454902228381067,-0.1422357996696626,1.3754066235547715,67.607181257568,58.01455867558781,58.01455867558782,58.01455867558782,58.01455867558783,0.6168307974662407,-0.3572043485817713,0.1891730025529691,-0.069593894472965,-0.046928000888061,0.0185000471601689,4017.6753305000007,66.19388499999951,496.1460469999986,1481.8590067499997,-174.90393425000232,-3854.56655175,0.04762,0.18261,0.7,0.0
DTXSID0032651,2.9802700000000004,5,2,11,0,2,0.0472957953213127,0.0,0.3424965356512975,0.6640946502057613,34.489107975517285,28.726053152320176,25.83371230773189,25.493295554786773,25.49329555478678,0.3488198998382862,-0.2904358491734473,0.2743692985480423,-0.1759217475270466,-0.0385094921716675,0.0835989388555776,1265.9682458260877,83.98473574669157,91.80772048960276,-496.6845547258977,558.5624780264654,-113.62242741776942,0.0,0.20642,0.63333,1.0
DTXSID6021086,-0.1452199999999998,4,1,0,0,2,0.0476213464189581,0.4200000000000004,0.2187204743008314,0.7794255479969767,29.357173166898203,25.35104584527248,24.546033345512864,24.546033345512868,24.546033345512864,0.5639546550473696,-0.3674642431035542,-0.0477223013153448,0.2916627557099933,0.0084639967826041,-0.3758944512420039,1626.8560556296293,103.19986383813364,305.02130898353863,458.4723025857329,-24.208795526749363,-1329.4881720109752,0.0,0.29082,0.64286,0.0
DTXSID0021460,3.3652800000000056,3,2,6,1,1,0.344999197482999,0.2265509259259264,-0.1153670634920638,0.7106901927437641,38.44953769449004,26.83188149462088,22.69160556815079,22.09341599118864,22.09341599118864,0.8272060221403655,-0.415941683133801,0.0603613399368912,-0.3383072304594897,0.6069070755779963,-0.5664284237631407,1646.529365199999,-4.33861651555371,141.01359870666792,54.649809893334606,608.00169092,-869.3072912933341,0.0,0.32813,0.58696,1.0
DTXSID5032577,5.092,2,0,6,5,1,0.1450133879650825,0.0,-0.0050964506172841,1.324978589376437,51.52102204931901,46.83794202948633,44.89679626910859,39.77400679623253,39.77400679623253,0.972384414903264,-0.3850799883850193,-0.1405964851176047,-0.0068358367605299,0.1496900218405642,-0.1002993885280999,2485.350944511702,10.402705929578254,1058.2074912195108,398.222800106741,523.9179932102638,-1036.736366055855,0.0,0.42084,0.62037,2.0
DTXSID4032459,3.3983000000000003,2,0,0,6,0,0.0849492301177382,0.0,-0.208700344335265,0.6697153635116596,33.433380205271575,30.94896577716796,30.04205081525025,30.04205081525025,30.04205081525025,0.3223704110187945,-0.1948510250083395,0.1227322449808937,-0.0867674912584298,0.0206403956536584,-0.0361384184234712,3322.302359722087,1250.2650961902507,1273.0381306955646,301.8089681643497,-2085.085289368112,-2921.7035804991237,0.08974,0.0,0.57692,0.0
DTXSID0047957,3.8778900000000047,2,1,6,2,1,0.4047458261026818,0.0,0.0425933799445703,0.6377088095255345,40.31767546217974,30.92802814566026,26.00372324461686,25.74066413404601,26.049437842296253,0.4958953609193349,-0.2754575223280663,0.0328996125192846,0.0524413227843694,-0.0540832620225578,-0.1699480664163912,1387.491369900001,2.0023747999988477,-102.92359172250111,345.0125389874997,8.936825572500076,39.90384519000008,0.0,0.17647,0.55556,0.5
DTXSID7029320,4.094190000000005,3,0,6,3,1,0.2457456617918225,0.0,-0.0733900226757371,0.6183312074829932,38.25066346705746,29.05429972812402,26.218654385556825,25.601240369041925,24.6936857686136,0.3950158349044103,-0.1687930802193671,-0.0539484319401128,0.0704055393134033,-0.0614624935352947,-0.1419030449031045,1550.7111878297874,48.74744297872583,118.96745603123787,152.41907039475035,-184.34595100135837,39.41722996966868,0.0,0.25087,0.575,0.5
DTXSID7030307,3.68389,1,1,6,0,0,0.1455140262597413,0.0,0.1713357338820302,0.4987191358024692,32.78660064631965,30.65884756843107,30.30422205544964,30.30422205544964,30.30422205544964,0.2147685354539758,-0.1162428755122984,0.0455829012673588,-0.1505403661069723,0.2007660161773743,-0.095348614761788,1705.3937972142865,-42.17291371428573,119.71915610714282,-1062.1803288112246,1457.2259816224496,-1548.500077494898,0.03651,0.31065,0.58333,1.5
DTXSID1021871,2.4161900000000003,0,1,6,0,0,0.096276881202851,0.0,0.1788117283950617,0.6936196844993141,25.46661213239722,22.88037317310703,24.018970009458137,22.449333346558667,22.449333346558667,0.2451785582172058,-0.1373417949551934,0.0342066067712625,-0.0083747222782307,-0.0775980855818629,0.1008672481842713,1112.0749296923077,-35.41681446153845,-8.174699857988124,-445.32899791716,-292.9260520828403,452.813774295858,0.00595,0.24706,0.5625,1.0
DTXSID5044784,2.089870000000001,4,0,0,4,4,0.0461588414190853,0.353318321155623,0.0544660572562357,0.7007964852607709,31.65863883564247,27.51449540250379,26.42480263500367,23.88218617750339,22.792493410003267,0.5537370028899907,-0.3842691384992966,0.1120189614311693,0.1573702976720759,-0.0886414122775359,-0.2280918985795547,1267.4771378823525,14.032880937715731,432.91031213494784,-247.2979724221458,-642.1380913287201,-664.3430512214537,0.0,0.34091,0.5625,0.0
DTXSID1047289,2.9158800000000067,10,1,17,10,3,0.1058193958685779,0.2630939444954596,-0.2424498647502899,1.5043859275596076,54.9076566204319,34.47395610981668,30.475316845878197,29.911474353812068,29.798705855398858,0.9656779568099044,-0.3660630030713368,-0.193297355596391,0.0417679954953605,0.1488063483498992,-0.5261389801633659,3233.264638346661,646.5093236615018,862.6402069436356,306.2134003854138,-900.557390750587,768.0112744257756,0.0,0.30053,0.66875,0.5
DTXSID6022008,2.7293000000000025,1,1,0,2,0,0.0200329261920475,0.0,0.21,0.6502322688334592,31.939795439776287,27.0235224005218,24.217685680088977,26.100703711016557,31.93203254250006,0.2427058666785269,-0.1004999904802469,-0.0403930459403243,0.0153313535624729,0.0013306936294249,3.3744834770727634e-05,880.987351200001,-67.03135856000084,-413.1476162000005,5.585592799999983,5.426551359999973,5.26750992000002,0.0,0.0,0.475,0.0
DTXSID2021781,3.5687900000000026,4,0,6,4,2,4.440892098500626e-16,0.0,0.0373156021667924,0.6781136227639204,42.96257038322841,35.40858357171898,33.892090788120164,33.89209078812017,33.892090788120164,0.5531413175146903,-0.2936025506529257,0.0585313932474131,0.0090055627587406,-0.26992158981468,0.3222243047550134,1509.7463693333343,42.94012533333564,81.8055302222239,811.3715713333332,373.2752122222233,-82.66764266666448,0.0,0.21429,0.575,0.0
DTXSID4023202,3.1518700000000024,5,0,17,0,0,1.4751677229651478e-15,0.0,0.2035077317964223,0.8858163265306123,47.379064272452695,40.35360180317164,42.31452016407271,39.340855990460426,39.340855990460426,0.3414744725011597,-0.1056460613128843,-0.0833838348883299,0.0424068833061742,0.0213831605067622,-0.0690953424628182,977.925912060606,53.501824662994366,-223.14094943434245,-275.7125598879703,-48.42503990266322,-140.22641498989913,0.0,0.27619,0.625,0.0
DTXSID4034653,3.3218000000000023,4,1,11,2,0,0.1639349455644184,0.0,0.1640526581002771,0.696907990047871,38.012956981998535,29.881437292724627,26.32553830677184,26.07244011394924,25.2846345125138,0.448646587470448,-0.195687633994872,-0.0404750171403949,-0.0300709032122656,0.0773166218016631,-0.0780623271907084,2726.6096570270265,14.61379832359482,307.6446097626011,-192.0114686318476,1265.1024660642809,-765.3382026406124,0.0,0.19073,0.625,1.0
DTXSID0044575,2.54319,3,0,0,3,1,0.1087953519528338,0.4041083676268864,-0.1876911865569275,0.5698088134430728,37.9492712392268,33.11805063065817,30.298917684588293,29.583864367795805,29.583864367795808,0.4571733928759049,-0.201328682302447,-0.0450026491466152,-0.0039896468305469,-0.0035778518932963,0.0346204833127106,2560.350613500001,41.786712249999695,452.8462307500001,764.6002507500007,134.271965500001,376.069273250001,0.0,0.18679,0.66667,0.0
DTXSID8022111,4.17588,2,1,6,1,1,0.3169617454701472,0.0900967218162989,0.1722057709400632,0.510670666414714,33.235187099208574,31.26960441822668,28.636408463059134,25.059053381404883,24.83546868880149,0.2984926367246813,-0.1750809839870059,0.0816436369774059,-0.0570403994986076,0.0111157391665307,-0.0020900850479835,2111.382627318182,-13.585138909090965,349.9303912520661,511.8387189545456,-513.1353285206613,-166.56716391942172,0.01245,0.30021,0.59615,1.5
DTXSID5034270,1.06731,6,2,6,4,4,0.1539820269384042,0.2255555555555557,0.1299433106575963,0.7341971371882088,29.93521920970593,25.254119099057156,24.22439724559048,24.22439724559048,25.265301039848516,0.6969676748741477,-0.4458732796276088,0.0762859496377547,0.0922983352795606,-0.211302286185628,0.4301438533495009,1344.9630708108114,9.760123410520508,752.0001433104469,-135.5279760569737,-142.23646885829086,419.1165879685895,0.0,0.38044,0.6375,0.0
DTXSID2026864,2.753790000000001,2,0,0,1,1,0.1676511843629955,0.0,0.2316840277777778,0.5559027777777779,27.50542471707443,22.66584680511817,19.35838662896339,23.029358971252748,23.775822112422155,0.2815545029069947,-0.1539368038277299,0.0277751751910616,0.0141414341006993,-0.0367271686818652,0.0044153631643586,965.1465850344832,-16.82133796432928,-140.4165437859695,33.89787740547004,-239.70224227823965,14.245264970274036,0.0,0.09677,0.52273,0.0
DTXSID0020442,3.1914799999999994,2,1,6,1,1,0.2806416832573843,0.0,0.1118681412894375,0.8469806626354246,34.85414316685113,31.310068669744464,26.696782457573256,26.933406406356784,26.69678245757325,0.5662596434734066,-0.2949421467156405,-0.0630687800499992,0.1909549521453526,-0.144039355627154,-0.0209851253897912,1870.1716661052635,-40.86755473684213,48.2893712603878,-778.4909691357341,261.04512806094186,-332.5968337063713,0.0,0.31111,0.61538,1.5
DTXSID9024986,4.340090000000001,2,0,12,0,0,1.27675647831893e-15,0.0,0.1051014109347443,1.2496467764060353,54.00159952568527,49.056783988215386,48.23264806530372,48.23264806530374,48.232648065303735,0.2337056627732398,-0.0828991114671495,-0.0135555948401489,0.0672986938183285,-0.0349106004487021,-0.171868263909951,2494.1857773599995,191.75383250560063,38.93164595520042,-1400.3107745376008,-1803.9046471488011,993.1700473439988,0.02521,0.224,0.58824,1.0
DTXSID1048174,5.455500000000003,3,2,15,3,1,0.0526132028032108,0.0,-0.1728306090954903,0.5617013355311515,45.400368390100034,37.10483033298161,33.207757591377344,33.04621866648312,33.04621866648312,0.6806868803336975,-0.3400478219186004,0.0846491562110747,-0.2793580015421729,0.3297646137005752,-0.1517258626237496,2829.3129627857143,-11.816348561223109,790.6800983775522,-626.8615643061207,1611.6659190459193,-2353.061200056121,0.0,0.36501,0.62,1.5
DTXSID4044901,2.4619600000000004,6,0,6,3,6,0.0652504231207594,0.0,0.0895954979213907,0.8040701233240466,51.02776165460303,45.639256197443984,41.81668790127583,36.379398404302094,32.17983172247666,0.8571759846765995,-0.472251843320426,0.1024629555134322,0.1473232359897087,-0.416511304118025,0.1162285909515987,1552.7115051428575,49.601034857144086,76.54424363265414,529.9383518775516,-43.37036899999927,-293.2434976530593,0.0,0.27273,0.59375,0.0
DTXSID6024836,2.9642700000000017,1,0,0,3,1,0.0645833087624695,1.3369472789115648,0.0902777777777777,0.6509375,25.25068984262015,22.060931492058444,19.59543426871442,20.01481621436079,20.735952324991132,0.1660304848794385,-0.0272376540411987,-0.043779050328413,-0.044947934681592,0.0499706536031057,-0.0206224814806554,856.4920065185186,-40.60993635116682,10.82743598765392,-510.2475270905353,149.8305281042532,4.575213943759302,0.0,0.1875,0.47727,0.0
DTXSID5041691,3.3640900000000027,2,0,6,6,1,0.0155032472405873,0.2049565381708242,-0.0755555555555556,0.5902083333333334,39.69339416365318,31.663116870166288,28.269158822915884,27.993582576089405,27.993582576089405,0.2182181505470404,-0.1314284152141532,0.0346970554702845,0.0754129875428131,-0.0866109467466283,-0.0096646372391985,1278.1314363749984,24.6590829999987,424.4481761249986,-580.8883384062523,24.507969390622964,-483.8475305000024,0.0,0.23077,0.55882,0.0
DTXSID5041275,3.037590000000004,4,2,0,3,1,0.2131494588552304,0.0,0.0957728684824505,0.7378472222222221,47.40005462946347,38.352752976195845,31.70397353878868,27.6994417168379,27.21056180812884,0.7182066289631458,-0.3624254768175449,-0.0866135060802201,0.2280070183027293,-0.2108063956278562,0.0516723347223676,1681.6645389795897,-52.1596274902105,-422.51610222781966,144.35693246022564,-9.80432856351444,223.50903504331535,0.0,0.11321,0.53947,0.0
DTXSID5048186,5.964680000000001,2,2,12,0,1,0.2035694254006064,0.0,-0.2069354280045352,0.7260573986879724,119.07234967205144,111.43564685465448,107.682325036478,80.73160461854425,80.73160461854425,0.7173304115496032,-0.4083248634732957,0.0637734141641084,-0.0301548789594644,0.0326159621450599,0.0453743444736965,48828.9255424458,-75.45378107340076,-1968.156440209787,-13930.927364257104,16269.86564629291,-22162.85354558824,0.17749,0.30192,0.57955,3.0
DTXSID3032547,2.33989,2,0,5,3,1,0.220293113416094,0.0,0.0811111111111111,0.5538818027210886,41.468729056768375,40.9236693962207,40.92366939622071,40.92366939622071,40.9236693962207,0.4208685804543414,-0.2469086548127638,-0.036199781747082,0.1419404126285542,-0.1794073906457748,0.1247921242279895,2568.8791637647064,-31.424819470588304,2001.7376674463671,963.9260240380625,542.3331590726647,-500.3384705432525,0.05079,0.1513,0.66667,0.5
DTXSID8042187,2.050700000000001,2,2,0,4,0,1.6653345369377348e-16,1.395277777777778,0.1652257075669774,0.381712962962963,30.842009360396588,27.6544171866887,26.654417186688697,26.6544171866887,26.654417186688697,0.2283789827521878,-0.1387600493382632,0.0749883026784509,-0.0571073971448273,0.0028248218460161,-0.0202240505763635,1630.5178517187476,-32.540134290040044,46.465254657226055,220.96037308789096,-138.3769908750003,-219.26128733789105,0.01111,0.08152,0.54167,0.0
DTXSID5025607,2.859280000000002,0,0,6,0,1,0.2402462029116536,0.0,0.1559438775510203,0.5849805130385488,28.744975944195215,23.76062547586365,22.007910196883945,20.375384269675965,19.15098982426997,0.3661564208339924,-0.1027214310937464,-0.206167009276589,0.1789070511172274,0.006715614636101,-0.1132848799642467,936.5369934074076,43.14897837036981,65.83345311385409,-1.7654611536357656,-205.76445270370385,-609.1190534965705,0.0,0.24324,0.57692,1.0
DTXSID9020087,3.046380000000002,0,0,6,1,0,0.1269505295097958,0.0,0.2203188775510205,0.5449805130385488,25.255558027485364,20.45593936357899,19.926004770167857,19.926004770167857,21.24264579071934,0.1914012294247072,-0.0508850593228726,-0.0562001483824516,0.0100847409588915,-0.0349856711814409,0.0305170908134615,755.8140648695653,22.202409739129845,14.867193470698972,-115.49881812098334,-322.92046755576587,-103.76736787145524,0.0,0.1875,0.54545,0.5
DTXSID6022927,-0.0589200000000001,7,2,5,2,2,0.2365247021761329,0.0,-0.0794075963718821,0.8485416666666667,24.912010794991343,21.87590956302086,21.36336308160636,21.36336308160636,21.36336308160636,0.8254665804456738,-0.4447319290452913,0.0433483185731159,-0.0570631953074491,0.0847049548415741,-0.0945207881423992,1083.2088886896552,41.15264133174753,-74.83845761831182,145.66307464566017,49.13361474316315,-247.8531663662302,0.0,0.38158,0.75,0.0
DTXSID5032498,6.0160800000000005,0,1,12,0,0,0.0189011982806678,0.0,-0.0768038408779152,0.5511177554869684,56.87268177134415,45.02380989868792,39.03208125805292,33.04749427494994,35.154637506971184,0.4994950234759269,-0.2321574223303993,-0.0785195921288027,0.1435984244134983,-0.1753287114465131,0.0871888161676825,2527.3630980000003,-44.29988299999999,-1.0339769999998918,-1071.7721890000005,-30.97459400000008,-6.8716200000004335,0.01821,0.34054,0.61765,2.5
DTXSID9048196,3.272800000000001,0,0,6,3,0,0.1895247907650055,0.0,0.0921913580246913,0.3711102537722908,29.728621814428102,26.572417930060634,27.315434920424597,26.04638394933272,26.04638394933272,0.0630495922768236,-0.0325040506204643,0.0203169877208172,-0.0233352153893859,-0.0124894797771292,0.0008330212055883413,1378.72156504,-113.14212072000056,416.7238983711997,-814.3336182896006,69.85283340320096,166.82880463840078,0.0303,0.17143,0.5,0.5
DTXSID3026223,0.3796899999999999,6,0,0,8,2,2.7755575615628914e-16,0.0,0.1381886574074073,0.719967924191409,41.95344067035745,37.92765445251008,33.999382743210326,32.97588830438648,32.97588830438648,0.8365704876942446,-0.3720371820770693,-0.0844009447641211,0.1653069635098839,-0.2004824717140828,0.030538629702505,1382.852323764706,55.467566169549386,-32.610789480969515,-680.1391909307968,-363.0908170380626,308.0524626539798,0.0,0.14286,0.625,0.0
DTXSID3021645,2.6653900000000013,2,1,0,1,1,0.1241224699058061,0.0,0.2316840277777778,0.7505100466112371,26.91694946895488,21.917255871077877,20.68300722672685,25.18321994489088,26.525734703588157,0.3267639029520108,-0.2219710390598699,0.1185426166259077,-0.0688214764387932,0.0056608316195063,-0.00010700813880800524,882.3953095384618,-59.88757886390613,-141.00030418343255,-61.683968745561344,20.12712449704196,13.298953491124678,0.0,0.10714,0.5,0.0
DTXSID3041877,2.804690000000001,2,0,6,3,1,0.0450685760202545,0.0,-0.0180144557823129,0.5503472222222222,31.566443851077214,26.212340742717085,23.70312252480807,23.391025862276614,23.391025862276614,0.2609698772532264,-0.1769033205447744,0.1634590999138277,-0.1816102447048029,0.1146270952672135,-0.0757464503795359,1027.2578591999995,22.34237119999923,364.4209823199992,-1061.1631351999995,552.0403154000003,-1080.3976179999995,0.0,0.15,0.55357,0.0
DTXSID9021348,-0.8112999999999998,2,2,0,0,0,1.1102230246251563e-16,0.5925925925925928,0.1540637860082304,0.577829218106996,17.25,17.25,15.0,2.0,-0.0,0.2384723675595561,-0.203631181450557,0.178986263968773,-0.1576504779592351,0.0630592116612411,0.0,844.339363875,-74.14878214062499,282.5284250156251,-920.000000375,289.45067556249995,0.0,0.03333,0.23438,0.5,0.0
DTXSID1025726,1.5978900000000007,1,1,6,0,0,0.0411535458301396,0.0,0.4652777777777778,0.7156944444444444,26.75,24.0,22.0,20.0,23.0,0.2093751081158779,-0.0912385308795616,-0.0521022193231027,0.0161310321207004,0.094332493355759,-0.0710274891842956,583.58471775,-1.0329300000001211,45.67632487499992,18.637756453124997,-116.68447556249996,-242.3349074531248,0.0,0.31343,0.6,0.5
DTXSID1022267,0.78648,2,1,0,1,1,0.1753286489127193,1.0079629629629632,0.2522312505249012,0.7449074074074075,21.3050356937688,20.334326717440725,20.334326717440725,20.334326717440725,20.334326717440725,0.3361967954741399,-0.26668691291364,0.1147765003026711,0.1121541240529778,-0.1832586575566941,0.0790391198999107,1348.0974025499995,87.9000058274996,176.64332557499975,-346.92408341500044,-621.8170240375002,463.80605866250016,0.0,0.20833,0.6,0.0
DTXSID4048195,3.721890000000004,0,1,6,2,0,0.3729534583422367,0.0,0.0102862811791382,0.6484955838013198,33.89455273856736,27.241729296672176,22.741729296672176,22.37349367586925,21.24849367586925,0.3864014004517426,-0.175443163992151,-0.0037084797266295,-0.0199759103158602,-0.106986893265712,0.1970543030338429,1081.9450098750003,3.496977499999204,-114.71489153125066,53.88422609765652,-125.744799558593,146.16238359765669,0.0,0.15,0.55357,1.0
DTXSID8022408,2.870700000000003,3,2,18,0,0,7.580741590018647e-16,0.0,-0.3732870370370371,1.5327543671789703,64.0614990943643,47.65227354270329,41.68771101410155,41.10294640342365,41.10294640342365,0.6786629607025033,-0.4081426550002905,0.1189124610647631,0.0006218229104912225,-0.0609514769419699,-0.0500843550405596,1842.866559589743,388.6472809546362,163.70455795660894,91.33652766009284,-254.3971215470086,-917.5853747718608,0.0,0.25,0.62,1.0
DTXSID3038939,4.1938,3,1,0,2,0,0.1561721391580583,0.0,0.3554062736205594,2.225936423952297,99.41536110159332,91.88990847235074,77.115417146717,72.4474201754213,84.20810971422623,2.1458548620863347,-0.2865163677071902,-0.919531318209344,-0.0225963599421183,0.0073083281377471,0.001195270294176,991.2314893567134,-123.0772800372318,-376.2309361181984,192.1193034198992,8.132348142531725,5.229563722931502,0.0,0.0,0.64655,0.0
DTXSID4048199,2.9484900000000023,1,1,6,2,0,0.336739936258165,0.0,0.0445833333333334,0.5461763038548753,26.94469723872869,21.091062511618627,20.05112917700324,20.05112917700324,20.05112917700324,0.3087180613798357,-0.1480227948336237,0.0041213978407961,-0.0209356836208586,-0.0639285649490185,0.1530445435035418,898.8263794074076,3.087386222221454,-30.843908249657662,-46.713246304526905,-160.5590296954732,70.91148332921837,0.0,0.17442,0.5625,1.0
DTXSID1026904,1.60009,3,0,0,5,1,0.1460290311832994,0.0,0.1244444444444444,0.6670138888888889,24.231471324982284,19.318742602528523,17.57438148981484,17.57438148981484,18.79877593522083,0.4294200081199397,-0.1882915056570712,-0.0235005728851067,0.0368010599604561,-0.0877836815532657,0.0603124471509244,987.5997220740736,11.53944926200198,-74.40039527709234,-198.92662296021996,-101.8590907901237,83.50268979972572,0.0,0.1,0.56818,0.0
DTXSID6020278,2.4362900000000005,0,0,6,0,0,0.0677261695491102,0.0,0.3517195767195767,0.7427863511659808,37.00921015341045,33.35845859334435,31.0,28.75,31.0,0.1803772935691025,0.0114865315730973,-0.0219208515643596,-0.0113609060672939,-0.0973731953728193,-0.0737483296716639,977.44311375,26.663566,28.445166875,-149.96292692187504,-517.3436883125001,4.462109359374921,0.0,0.39332,0.63462,0.5
DTXSID5023871,3.2744700000000027,3,0,12,4,0,2.220446049250313e-16,0.0,0.0574641361174098,0.6176817208364827,49.49320554549863,38.20855398524177,34.42289236502455,32.97186741205091,32.97186741205092,0.2809547692473094,-0.1261389250440081,0.0178687384505708,0.0077175665982194,-0.0694695301153087,0.0590549781545971,1439.825353644443,73.98532456345941,470.728600363953,-620.2086645935768,-348.0305537466671,-397.1405649046908,0.0,0.31776,0.60227,1.0
DTXSID2025135,2.12644,0,0,6,2,0,0.0416825138499575,0.0,0.2374305555555555,0.6705555555555556,25.98740285643907,21.09417418065652,19.11767202058241,18.45440298583283,18.45440298583283,0.0763513889858236,-0.0095735381965917,-0.0303458119290319,0.0012626591182957,0.0208417336131259,-0.0266313906141288,728.84673375,33.695473999999564,309.5496705624998,-236.56319818750023,-74.85463824999962,-527.8321646874991,0.0,0.375,0.56818,0.0
DTXSID1021166,3.878990000000005,3,0,6,8,0,0.4685692559710683,0.0,-0.0916348016862087,0.8431308785841753,46.56394684075306,35.39899382411357,28.8067407535613,24.05875926887468,21.88955834182696,0.8322785652604536,-0.2469818331003538,-0.3555942144497975,0.22377579199342,-0.0224492867575054,-0.0980230612979088,1930.1487214814829,147.51376423182762,-216.1625877338792,121.8481126982177,72.96093449519961,6.478597145405352,0.0,0.1791,0.625,0.0
DTXSID1027134,4.572800000000006,4,1,0,6,0,9.992007221626409e-16,0.0,-0.1590408478206098,1.3267270303183,50.82409570127321,42.76863213793972,37.48417099886861,36.15865787304581,33.752353654139284,0.6332629774252794,-0.5937104741830808,0.5099656808939581,-0.1631155016294273,-0.1757164689844798,0.1354413289505131,2470.6346124097777,650.0697261369547,198.34002951727604,212.57770202561767,25.05079455398331,269.25824290454705,0.0,0.09677,0.54762,0.0
DTXSID5026912,-0.3416999999999999,4,1,0,6,0,0.0080929546223807,0.0,0.1699999999999999,0.734875969288848,35.520778404544515,30.370021257187464,27.78757050169039,24.652410662330887,27.902978631069445,0.7072351763664059,-0.185959752545037,-0.3821183086924838,0.3165617600172385,-0.0385890805337962,-0.2163498945949107,1051.3864527407409,15.548373953360011,-455.8565325582998,-193.73365665020617,94.12801565432108,47.60078349794252,0.0,0.0,0.61364,0.0
DTXSID9032535,0.9268899999999998,5,0,0,2,1,0.0488298357564391,0.0,0.1174504361929955,0.8766666666666667,38.81814367408063,29.6958433363727,27.1412422613554,27.1412422613554,27.141242261355405,0.6294902510963335,-0.2091440512974199,0.0718283694679051,-0.2330813008774787,-0.1250539113508592,0.3133570142830283,1299.8207562352934,39.39161211072607,58.97083202768134,183.2630124844288,-251.8625569377171,-470.6339127716272,0.0,0.42857,0.61111,0.0
DTXSID3023899,4.086990000000003,1,0,6,5,0,0.3785179406774444,0.0,0.0956689342403628,1.4770833333333333,43.90965385391518,36.963891612637454,35.24147237088527,36.25236536130441,35.847659210902016,0.5136461993746381,-0.1611490556571574,-0.049064469235783,0.0956533351343951,-0.1431962236670402,-0.4147646779817588,1704.5371655857844,72.72619163667828,782.745913132602,1034.7855801032335,179.2336906086515,761.9849704255581,0.0,0.32354,0.63043,0.5
DTXSID1020431,2.9934000000000003,0,0,6,0,0,1.6653345369377348e-16,0.0,0.1503480795610425,0.4023105281207133,34.61102917892632,34.61102917892632,34.61102917892632,34.61102917892632,34.61102917892632,0.0788431704637613,-0.0353245723034872,0.0140653879650013,0.0065325792408494,-0.053486973196882,0.0287919930626377,1582.3529816666671,7.105427357601002e-15,-0.3422481666666632,-791.0053667500003,-790.8342426666668,791.0053667500001,0.05357,0.22581,0.5625,1.0
DTXSID8027032,-0.2839999999999999,2,2,0,3,0,0.0607500987536321,0.0,0.2361111111111111,0.6826388888888888,15.911502408825925,15.725751925533585,15.725751925533585,12.84048403759217,4.1486662626648405,0.3513936107780436,-0.1951244735909383,-0.0019911902726247,0.0935259985402505,-0.1533324269104558,0.0812252868447462,573.010000117647,-79.59883640484395,125.21747539446396,-680.4865058373696,204.85316425605487,143.50970253287176,0.0,0.0,0.5,0.0
DTXSID0032605,5.961470000000003,2,0,12,1,1,0.1725787717729106,0.0,-0.1030056855561154,0.8856072093518732,51.210642955396864,41.75014123030037,31.692313138446305,29.904261814409747,29.728154869885174,0.6787747519494695,-0.316979680009329,-0.1261297156200861,0.264698915852557,-0.3041940484020297,0.2398390326297013,2626.21334,36.73225477777842,375.4353016666673,-469.82614711111046,-436.4618423333327,56.74490833333289,0.0,0.32522,0.625,2.0
DTXSID7021607,1.88519,2,1,0,1,1,0.152719123382152,0.0,0.2528628117913832,0.7784807256235828,20.17128495161453,16.475667657302946,18.842358263586327,19.446338127234057,14.64968787991772,0.318277704262007,-0.2219758179615858,0.1227284708491501,-0.069231546659227,0.0044375032508922,0.0037846285637494,715.056216,-57.61960899999953,-50.0131369999996,-64.39322700000031,19.063963999999714,7.5243549999999,0.0,0.13636,0.5,0.0
DTXSID0022777,4.344000000000003,5,1,17,2,0,0.1172330597395469,0.0,0.2046395502645502,1.4469120784459188,55.10822735195802,39.13572798009724,37.63631958466436,36.63974115619814,36.63974115619813,0.6181394966712743,-0.3389095900869836,0.0541845409549747,-0.0255631169853273,0.0236062648060631,-0.1874282107237329,2041.762549434172,345.93787445971765,278.91055903638903,-499.6128762249468,-509.9292640761596,567.2932693755063,0.0,0.28199,0.61538,0.0
